fecha,semana_iso,corpus,diario,provincia,region,ciudad_origen,url_medio,titular,palabras_encontradas,cantidad_palabras
2026-04-30,2026-W18,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Marcha atrás: Milei reabrirá la sala de periodistas y Adorni volverá a dar una conferencia en la Rosada,marcha,1
2026-04-30,2026-W18,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Una diputada bonaerense y un dirigente platense de la Izquierda detenidos por el ejército de Israel: piquete en 7 y 50,piquete,1
2026-04-30,2026-W18,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"La Multisectorial de Quilmes convocó a movilizarse por el Día del Trabajador y denunció despidos, ajuste y represión",represión,1
2026-04-30,2026-W18,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"La Multisectorial de Quilmes convocó a movilizarse por el Día del Trabajador y denunció despidos, ajuste y represión El documento cierra con fuertes críticas al rumbo económico del Gobierno nacional, al que acusan de favorecer a grandes empresas en detrimento de la población. Leer más",represión,1
2026-04-30,2026-W18,provincial,LA VOZ DEL INTERIOR,Córdoba,Centro,Córdoba,https://www.lavoz.com.ar,"Protesta. La CGT marchó a Plaza de Mayo contra la reforma laboral: ""Vamos a profundizar los conflictos"", advirtieron",protesta,1
2026-04-30,2026-W18,provincial,EL DIARIO,Entre Ríos,Centro,Entre rios,https://www.eldiario.com.ar,El Superior Tribunal descuenta sueldos por paros: AJER frena la protesta,protesta,1
2026-04-30,2026-W18,provincial,UNO ENTRE RÍOS,Entre Ríos,Centro,Entre rios,https://www.unoentrerios.com.ar,"La CGT llamó a ponerle ""un límite"" a Javier Milei en la marcha por el Día del Trabajador",marcha,1
2026-04-30,2026-W18,provincial,UNO ENTRE RÍOS,Entre Ríos,Centro,Entre rios,https://www.unoentrerios.com.ar,Personal de salud reclamó por salarios y denunciaron sobrecarga laboral: las notas elevadas al ministro Daniel Blanzaco,reclamo,1
2026-04-30,2026-W18,provincial,AIRE DIGITAL,Santa Fe,Centro,Santa Fe,https://www.airedesantafe.com.ar,Conflicto en Correo Argentino: reincorporan despedidos y se levanta el paro,paro,1
2026-04-30,2026-W18,provincial,AIRE DIGITAL,Santa Fe,Centro,Santa Fe,https://www.airedesantafe.com.ar,La historia de los Mártires de Chicago: la protesta que terminó en tragedia y dio origen al 1° de mayo,protesta,1
2026-04-30,2026-W18,provincial,EL ZONDA,San Juan,Cuyo,San Juan,https://www.diarioelzondasj.com.ar,Gestión ambiental local. Capital pondrá en marcha una recolección diferenciada en 11 barrios y ampliará el plan en escuelas,marcha,1
2026-04-30,2026-W18,provincial,HUARPE,San Juan,Cuyo,San Juan,https://www.diariohuarpe.com,El PJ puso en marcha su agenda política para los próximos meses,marcha,1
2026-04-30,2026-W18,provincial,HUARPE,San Juan,Cuyo,San Juan,https://www.diariohuarpe.com,La CGT marcha a la Plaza de Mayo contra el Gobierno y la reforma laboral,marcha,1
2026-04-30,2026-W18,provincial,HUARPE,San Juan,Cuyo,San Juan,https://www.diariohuarpe.com,Reclamo indígena en la ONU por el agua y la consulta previa,reclamo,1
2026-04-30,2026-W18,provincial,DIARIO DE LA REPÚBLICA,San Luis,Cuyo,San Luis,https://www.eldiariodelarepublica.com,Un reclamo que directivos se negaron a oir,reclamo,1
2026-04-30,2026-W18,provincial,EL CHORRILLERO,San Luis,Cuyo,San Luis,https://www.elchorrillero.com,La CGT marchó por el Día del Trabajador y por ahora evita convocar a otro paro general,paro,1
2026-04-30,2026-W18,provincial,EL CHORRILLERO,San Luis,Cuyo,San Luis,https://www.elchorrillero.com,Mano de obra local. El Gobierno da un fuerte impulso a la obra pública: Poggi pone en marcha proyectos por $3.350 millones,marcha,1
2026-04-30,2026-W18,provincial,VILLA MERCEDES INFO,San Luis,Cuyo,Villa Mercedes,https://www.villamercedes.info,San Luis: un jubilado electrodependiente denunció corte de luz por error y protagonizó un tenso reclamo en EDESAL,reclamo,1
2026-04-30,2026-W18,provincial,EL TRIBUNO,Jujuy,NOA,San Salvador de Jujuy,https://www.eltribunodejujuy.com,Marcha por los derechos de las personas con discapacidad,marcha,1
2026-04-30,2026-W18,provincial,PREGÓN,Jujuy,NOA,San Salvador de Jujuy,https://www.pregon.com.ar,Cómo quedó el vínculo entre el Gobierno y la CGT tras una nueva protesta,protesta,1
2026-04-30,2026-W18,provincial,EL INDEPENDIENTE,La Rioja,NOA,La Rioja,https://www.elindependiente.com.ar,Convocan a una marcha por el Día del Animal en Chilecito,marcha,1
2026-04-30,2026-W18,provincial,NUEVA RIOJA,La Rioja,NOA,La Rioja,https://www.nuevarioja.com.ar,"La CGT llamó a ponerle “un límite"" al Gobierno de Milei en la marcha por el Día del Trabajador",marcha,1
2026-04-30,2026-W18,provincial,NUEVA RIOJA,La Rioja,NOA,La Rioja,https://www.nuevarioja.com.ar,Nueva protesta de la CGT en rechazo al ajuste del Gobierno Nacional,protesta,1
2026-04-30,2026-W18,provincial,EL TRIBUNO,Salta,NOA,Salta,https://www.eltribuno.com,"La CGT llamó a ponerle “un límite"" al Gobierno de Milei en la marcha por el Día del Trabajador",marcha,1
2026-04-30,2026-W18,provincial,NUEVO DIARIO,Salta,NOA,Salta,https://www.nuevodiariodesalta.com.ar,"Continúa el reclamo de padres en una escuela de El Trigal, en La Poma",reclamo,1
2026-04-30,2026-W18,provincial,EL LIBERAL,Santiago del Estero,NOA,Santiago del Estero,https://www.elliberal.com.ar,"La CGT contundente: llamó a ponerle ""un límite"" al Gobierno de Milei en la marcha por el Día del Trabajador",marcha,1
2026-04-30,2026-W18,provincial,LA GACETA,Tucumán,NOA,Tucumán,https://www.lagaceta.com.ar,La CGT desafía el rumbo de Milei con una masiva movilización a Plaza de Mayo,movilización,1
2026-04-30,2026-W18,provincial,LA VOZ DEL CHACO,Chaco,NEA,Resistencia,https://www.diariolavozdelchaco.com,Sander confirmó que la ciudad logró desagotar los barrios y reclamó obras,reclamo,1
2026-04-30,2026-W18,provincial,LA VOZ DEL CHACO,Chaco,NEA,Resistencia,https://www.diariolavozdelchaco.com,CGT convoca a movilización en Resistencia: críticas a Zdero y fuerte mensaje en la previa del Día del Trabajador,movilización,1
2026-04-30,2026-W18,provincial,NORTE,Chaco,NEA,Resistencia,https://www.diarionorte.com,Marcha por justicia por el crimen de Jonathan Romero,marcha,1
2026-04-30,2026-W18,provincial,NORTE,Chaco,NEA,Resistencia,https://www.diarionorte.com,"El programa ""Mi primera licencia"" está en marcha en Sáenz Peña",marcha,1
2026-04-30,2026-W18,provincial,EL LIBERTADOR,Corrientes,NEA,Corrientes,https://www.diarioellibertador.com.ar,Corrientes puso en marcha un ambicioso Plan de Arbolado,marcha,1
2026-04-30,2026-W18,provincial,EL LITORAL,Corrientes,NEA,Corrientes,https://www.ellitoral.com.ar,"Marcha por el Día del Trabajador: la CGT llamó a ponerle “un límite"" al Gobierno de Milei",marcha,1
2026-04-30,2026-W18,provincial,ÉPOCA,Corrientes,NEA,Corrientes,https://www.diarioepoca.com,Caso Giovanni: pese a tanta Policía hubo marcha,marcha,1
2026-04-30,2026-W18,provincial,ÉPOCA,Corrientes,NEA,Corrientes,https://www.diarioepoca.com,"La CGT llamó a ponerle ""un límite"" al Gobierno de Milei en la marcha por el Día del Trabajador",marcha,1
2026-04-30,2026-W18,provincial,EL COMERCIAL,Formosa,NEA,Formosa,https://www.elcomercial.com.ar,Paro del Servicio Meteorológico Nacional: cómo afectará a los vuelos en todo el país y qué aeropuertos tendrán demoras y cancelaciones,paro,1
2026-04-30,2026-W18,provincial,EL TERRITORIO,Misiones,NEA,Posadas,https://www.elterritorio.com.ar,Arrancó la marcha de la CGT en rechazo a la reforma laboral,marcha,1
2026-04-30,2026-W18,provincial,MISIONES ON LINE,Misiones,NEA,Posadas,https://www.misionesonline.net,"En la previa del Día del Trabajador, la CGT se movilizó a Plaza de Mayo y anticipó un paro general si no mejora la economía: “El humor en la calle ya está alterado”",paro,1
2026-04-30,2026-W18,provincial,MISIONES ON LINE,Misiones,NEA,Posadas,https://www.misionesonline.net,El documento que leyó la CGT durante la marcha: “Un gobierno que divide al pueblo y promueve la descalificación”,marcha,1
2026-04-30,2026-W18,provincial,PRIMERA EDICIÓN,Misiones,NEA,Posadas,https://www.primeraedicion.com.ar,La CGT llamó a ponerle “un límite” al Gobierno de Milei en la marcha por el Día del Trabajador,marcha,1
2026-04-30,2026-W18,provincial,PRIMERA EDICIÓN,Misiones,NEA,Posadas,https://www.primeraedicion.com.ar,Productores yerbateros llevaron su reclamo al Congreso y redoblan la presión contra el DNU,reclamo,1
2026-04-30,2026-W18,provincial,ADN SUR,Chubut,Patagonia,Comodoro Rivadavia,https://www.adnsur.com.ar,Jubilados de Comodoro llevaron su reclamo al Municipio y al Concejo para advertir por el “impacto social” de la crisis del PAMI,reclamo,1
2026-04-30,2026-W18,provincial,ADN SUR,Chubut,Patagonia,Comodoro Rivadavia,https://www.adnsur.com.ar,"En la marcha por el Día del Trabajador, la CGT le advirtió al Gobierno que “se acabó la paciencia”",marcha,1
2026-04-30,2026-W18,provincial,CRÓNICA,Chubut,Patagonia,Comodoro Rivadavia,https://www.diariocronica.com.ar,Masiva marcha de antorchas en Trelew y Rawson,marcha,1
2026-04-30,2026-W18,provincial,CRÓNICA,Chubut,Patagonia,Comodoro Rivadavia,https://www.diariocronica.com.ar,La CGT encabeza una movilización masiva a Plaza de Mayo este jueves,movilización,1
2026-04-30,2026-W18,provincial,EL DIARIO DE LA PAMPA,La Pampa,Patagonia,Santa Rosa,https://www.eldiariodelapampa.com.ar,El Día del Trabajador se conmemora en Santa Rosa con una movilización multisectorial,movilización,1
2026-04-30,2026-W18,provincial,EL DIARIO DE LA PAMPA,La Pampa,Patagonia,Santa Rosa,https://www.eldiariodelapampa.com.ar,"La CGT llamó a ponerle ""un límite"" al Gobierno de Milei en la marcha por el Día del Trabajador",marcha,1
2026-04-30,2026-W18,provincial,EL DIARIO DE LA PAMPA,La Pampa,Patagonia,Santa Rosa,https://www.eldiariodelapampa.com.ar,Paro en el Servicio Meteorológico: advierten por demoras y cancelaciones de vuelos,paro,1
2026-04-30,2026-W18,provincial,EL DIARIO DE LA PAMPA,La Pampa,Patagonia,Santa Rosa,https://www.eldiariodelapampa.com.ar,Movilización de fundaciones de discapacidad: siguen sin cobrar y denuncian abandono,movilización,1
2026-04-30,2026-W18,provincial,PLAN B NOTICIAS,La Pampa,Patagonia,Santa Rosa,https://www.planbnoticias.com.ar,La CGT llamó a ponerle “un límite” al Gobierno de Milei en la marcha por el Día del Trabajador,marcha,1
2026-04-30,2026-W18,provincial,PLAN B NOTICIAS,La Pampa,Patagonia,Santa Rosa,https://www.planbnoticias.com.ar,Jones Huala comenzó una huelga de hambre por sus condiciones de detención,huelga,1
2026-04-30,2026-W18,provincial,LM NEUQUÉN,Neuquén,Patagonia,Neuquén,https://www.lmneuquen.com,"Movilización de la CGT en Plaza de Mayo: ""Vamos camino a un gran paro general""","paro, movilización",2
2026-04-30,2026-W18,provincial,EL CORDILLERANO,Río Negro,Patagonia,Bariloche / Rio negro,https://www.elcordillerano.com.ar,Dos días de paro de docentes en la provincia de Río Negro,paro,1
2026-04-30,2026-W18,provincial,EL CORDILLERANO,Río Negro,Patagonia,Bariloche / Rio negro,https://www.elcordillerano.com.ar,Estudiantes de la UNRN realizaron una jornada de protesta y visibilización por el financiamiento universitario,protesta,1
2026-04-30,2026-W18,provincial,EL CORDILLERANO,Río Negro,Patagonia,Bariloche / Rio negro,https://www.elcordillerano.com.ar,Multitudinaria marcha de la CGT en Plaza de Mayo por el Día del Trabajador,marcha,1
2026-04-30,2026-W18,provincial,NOTICIASNET,Río Negro,Patagonia,Viedma / Rio negro,https://www.noticiasnet.com.ar,Multitudinaria marcha de la CGT en Plaza de Mayo por el Día del Trabajador,marcha,1
2026-04-30,2026-W18,provincial,NUEVO DÍA,Santa Cruz,Patagonia,Santa Cruz,https://www.eldiarionuevodia.com.ar,Claudio Vidal reunió a toda la cúpula policial y puso en marcha el nuevo Juzgado Provincial Infracciones de Tránsito,marcha,1
2026-04-30,2026-W18,provincial,NUEVO DÍA,Santa Cruz,Patagonia,Santa Cruz,https://www.eldiarionuevodia.com.ar,Correo Argentino: paro y alerta por 400 despidos en todo el país,paro,1
2026-04-30,2026-W18,provincial,EL SUREÑO,Tierra del Fuego,Patagonia,Río Grande,https://www.surenio.com.ar,La CGT realiza hoy una marcha por el Día del Trabajador,marcha,1
2026-04-30,2026-W18,provincial,RED 23 NOTICIAS,Tierra del Fuego,Patagonia,Río Grande,https://www.red23noticias.com.ar,Trasladaron Bs. As. la protesta contra la instalación de salmoneras en el Canal Beagle,protesta,1
2026-04-30,2026-W18,provincial,RED 23 NOTICIAS,Tierra del Fuego,Patagonia,Río Grande,https://www.red23noticias.com.ar,Movilización de la UOM en Río Grande: crece la tensión por la crisis industrial y la pérdida de empleos,movilización,1
2026-04-30,2026-W18,provincial,RED 23 NOTICIAS,Tierra del Fuego,Patagonia,Río Grande,https://www.red23noticias.com.ar,El paro judicial profundiza demoras y genera alarma en abogados,paro,1
2026-04-30,2026-W18,provincial,RED 23 NOTICIAS,Tierra del Fuego,Patagonia,Río Grande,https://www.red23noticias.com.ar,“Es ahora”: Catena busca sumar a otros gremios y ampliar la protesta en Tierra del Fuego,protesta,1
2026-04-30,2026-W18,provincial,RED 23 NOTICIAS,Tierra del Fuego,Patagonia,Río Grande,https://www.red23noticias.com.ar,Paro de 48 horas y movilización judicial en Tierra del Fuego,"paro, movilización",2
2026-04-30,2026-W18,nacional,INFOBAE,Nacional,Nacional,Nacional,https://www.infobae.com,La CGT le bajó el tono a un nuevo paro y recrudeció la interna: un sector propone una huelga de 36 horas,"huelga, paro",2
2026-04-30,2026-W18,nacional,LA NACIÓN,Nacional,Nacional,Nacional,https://www.lanacion.com.ar,"Desafío a Milei. La CGT cuestionó el rumbo económico, pero por ahora evita activar otro paro general",paro,1
2026-04-30,2026-W18,nacional,CLARÍN,Nacional,Nacional,Nacional,https://www.clarin.com,Marcha de la CGT,marcha,1
2026-04-30,2026-W18,nacional,CLARÍN,Nacional,Nacional,Nacional,https://www.clarin.com,"La CGT marchó a Plaza de Mayo y llamó a profundizar “la lucha” contra Milei, pero pateó la definición de un nuevo paro",paro,1
2026-04-30,2026-W18,nacional,PERFIL,Nacional,Nacional,Nacional,https://www.perfil.com,“El trabajo es con derechos o es esclavo”: la CGT movilizó en Plaza de Mayo y redobló la presión por un paro general,paro,1
2026-04-30,2026-W18,nacional,PERFIL,Nacional,Nacional,Nacional,https://www.perfil.com,El Servicio Meteorológico Nacional levantó el paro y lo reemplazó por protestas: vuelos sin cambios en todo el país,paro,1
2026-04-30,2026-W18,nacional,EL DESTAPE,Nacional,Nacional,Nacional,https://www.eldestapeweb.com,"Un sector de la CGT presiona para un nuevo paro contra Milei: ""Se acabó la paciencia""",paro,1
2026-04-30,2026-W18,nacional,LA POLÍTICA ONLINE,Nacional,Nacional,Nacional,https://www.lapoliticaonline.com.ar,Fuerte reclamo de los jueces a Kicillof para que complete la Suprema Corte bonaerense,reclamo,1
2026-04-30,2026-W18,nacional,TIEMPO ARGENTINO,Nacional,Nacional,Nacional,https://www.tiempoar.com.ar,Marcha por el día del trabajador,marcha,1
2026-04-30,2026-W18,nacional,TIEMPO ARGENTINO,Nacional,Nacional,Nacional,https://www.tiempoar.com.ar,Crónica de la marcha,marcha,1
2026-04-30,2026-W18,nacional,LA PRENSA,Nacional,Nacional,Nacional,https://www.laprensa.com.ar,"La CGT llamó a ponerle “límites"" al Gobierno de Milei en la marcha por el Día del Trabajador",marcha,1
